 3.86e+07	 9.4433e+09	 2.48205e+28	 9.46829e+33
 3.87e+07	 9.32945e+09	 2.44223e+28	 9.48611e+33
 3.88e+07	 9.21689e+09	 2.40303e+28	 9.5038e+33
 3.89e+07	 9.10561e+09	 2.36442e+28	 9.52137e+33
 3.9e+07	 8.99558e+09	 2.3264e+28	 9.53882e+33
 3.91e+07	 8.8868e+09	 2.28897e+28	 9.55615e+33
 3.92e+07	 8.77926e+09	 2.25211e+28	 9.57335e+33
 3.93e+07	 8.67294e+09	 2.21582e+28	 9.59043e+33
 3.94e+07	 8.56783e+09	 2.18008e+28	 9.6074e+33
 3.95e+07	 8.46391e+09	 2.1449e+28	 9.62424e+33
 3.96e+07	 8.36117e+09	 2.11026e+28	 9.64096e+33
 3.97e+07	 8.25961e+09	 2.07615e+28	 9.65756e+33
 3.98e+07	 8.1592e+09	 2.04257e+28	 9.67404e+33
 3.99e+07	 8.05994e+09	 2.0095e+28	 9.69041e+33
 4e+07	 7.96182e+09	 1.97695e+28	 9.70665e+33
 4.01e+07	 7.86481e+09	 1.9449e+28	 9.72278e+33
 4.02e+07	 7.76891e+09	 1.91334e+28	 9.73879e+33
